# Captura DAQ - 20260219_112925
# Fs=1000 Hz, Duracion=10 s, Dispositivo=Dev3/ai0
# Tiempo[s]	Amplitud[V]
4.988000	-0.371673
4.989000	-0.373282
4.990000	-0.375212
4.991000	-0.376177
4.992000	-0.377464
4.993000	-0.378429
4.994000	-0.379394
4.995000	-0.380681
4.996000	-0.381325
4.997000	-0.381968
4.998000	-0.380681
4.999000	-0.379394
5.000000	-0.378108
5.001000	-0.376821
5.002000	-0.374569
5.003000	-0.372960
5.004000	-0.372960
5.005000	-0.372960
5.006000	-0.372639
5.007000	-0.374247
5.008000	-0.375534
5.009000	-0.377786
5.010000	-0.379394
5.011000	-0.380038
5.012000	-0.380681
5.013000	-0.382290
5.014000	-0.381003
5.015000	-0.379716
5.016000	-0.378108
5.017000	-0.376499
5.018000	-0.373604
5.019000	-0.371673
5.020000	-0.371030
5.021000	-0.371030
5.022000	-0.370708
5.023000	-0.371352
5.024000	-0.373282
5.025000	-0.374891
5.026000	-0.375856
5.027000	-0.378108
5.028000	-0.379394
5.029000	-0.380038
5.030000	-0.380038
5.031000	-0.380038
5.032000	-0.377786
5.033000	-0.376177
5.034000	-0.374247
5.035000	-0.372960
5.036000	-0.370708
5.037000	-0.370065
5.038000	-0.370065
5.039000	-0.371030
5.040000	-0.372960
5.041000	-0.373604
5.042000	-0.375534
5.043000	-0.376821
5.044000	-0.378108
5.045000	-0.379073
5.046000	-0.378751
5.047000	-0.379394
5.048000	-0.378429
5.049000	-0.376821
5.050000	-0.375212
5.051000	-0.373925
5.052000	-0.371352
5.053000	-0.370708
5.054000	-0.369100
5.055000	-0.369422
5.056000	-0.370387
5.057000	-0.369743
5.058000	-0.372960
5.059000	-0.373604
5.060000	-0.374891
5.061000	-0.375856
5.062000	-0.377143
5.063000	-0.377464
5.064000	-0.375856
5.065000	-0.374247
5.066000	-0.372639
5.067000	-0.370708
5.068000	-0.369100
5.069000	-0.366526
5.070000	-0.364596
5.071000	-0.363631
5.072000	-0.363953
5.073000	-0.364274
5.074000	-0.364596
5.075000	-0.366526
5.076000	-0.367170
5.077000	-0.367813
5.078000	-0.367491
5.079000	-0.367813
5.080000	-0.367491
5.081000	-0.364274
5.082000	-0.361379
5.083000	-0.359449
5.084000	-0.355910
5.085000	-0.353658
5.086000	-0.350441
5.087000	-0.347545
5.088000	-0.344650
5.089000	-0.344328
5.090000	-0.343042
5.091000	-0.342398
5.092000	-0.342076
5.093000	-0.341111
5.094000	-0.339825
5.095000	-0.339825
5.096000	-0.336929
5.097000	-0.333390
5.098000	-0.330173
5.099000	-0.324704
5.100000	-0.320844
5.101000	-0.315375
5.102000	-0.312158
5.103000	-0.307976
5.104000	-0.304115
5.105000	-0.300255
5.106000	-0.298003
5.107000	-0.295751
5.108000	-0.292855
5.109000	-0.292212
5.110000	-0.290925
5.111000	-0.288673
5.112000	-0.287386
5.113000	-0.284169
5.114000	-0.280952
5.115000	-0.277735
5.116000	-0.271944
5.117000	-0.267119
5.118000	-0.263580
5.119000	-0.259719
5.120000	-0.256502
5.121000	-0.254572
5.122000	-0.253285
5.123000	-0.252642
5.124000	-0.252964
5.125000	-0.252320
5.126000	-0.252642
5.127000	-0.253929
5.128000	-0.254572
5.129000	-0.254894
5.130000	-0.254572
5.131000	-0.254250
5.132000	-0.253929
5.133000	-0.251033
5.134000	-0.251998
5.135000	-0.249747
5.136000	-0.250390
5.137000	-0.250390
5.138000	-0.252642
5.139000	-0.254250
5.140000	-0.257146
5.141000	-0.261328
5.142000	-0.264545
5.143000	-0.268727
5.144000	-0.272588
5.145000	-0.276770
5.146000	-0.279665
5.147000	-0.283204
5.148000	-0.284813
5.149000	-0.286743
5.150000	-0.287708
5.151000	-0.289960
5.152000	-0.291568
5.153000	-0.293499
5.154000	-0.295751
5.155000	-0.299289
5.156000	-0.304115
5.157000	-0.307976
5.158000	-0.313766
5.159000	-0.317627
5.160000	-0.322131
5.161000	-0.327600
5.162000	-0.330495
5.163000	-0.333069
5.164000	-0.335321
5.165000	-0.337894
5.166000	-0.337894
5.167000	-0.338859
5.168000	-0.339181
5.169000	-0.340146
5.170000	-0.341755
5.171000	-0.344007
5.172000	-0.345294
5.173000	-0.348832
5.174000	-0.352049
5.175000	-0.354301
5.176000	-0.357518
5.177000	-0.361057
5.178000	-0.363631
5.179000	-0.364918
5.180000	-0.367170
5.181000	-0.366204
5.182000	-0.367170
5.183000	-0.366204
5.184000	-0.365561
5.185000	-0.364274
5.186000	-0.364596
5.187000	-0.363631
5.188000	-0.365561
5.189000	-0.366526
5.190000	-0.366526
5.191000	-0.369422
5.192000	-0.370708
5.193000	-0.372639
5.194000	-0.373604
5.195000	-0.375212
5.196000	-0.377143
5.197000	-0.376499
5.198000	-0.375534
5.199000	-0.374569
5.200000	-0.372317
5.201000	-0.370708
5.202000	-0.370387
5.203000	-0.368778
5.204000	-0.368456
5.205000	-0.368778
5.206000	-0.370065
5.207000	-0.371030
5.208000	-0.371995
5.209000	-0.373925
5.210000	-0.377786
5.211000	-0.377786
5.212000	-0.378751
5.213000	-0.378429
5.214000	-0.378108
5.215000	-0.377464
5.216000	-0.375212
5.217000	-0.373282
5.218000	-0.372317
5.219000	-0.370708
5.220000	-0.370708
5.221000	-0.369422
5.222000	-0.370065
5.223000	-0.370065
5.224000	-0.372639
5.225000	-0.374569
5.226000	-0.375856
5.227000	-0.376499
5.228000	-0.377464
5.229000	-0.378108
5.230000	-0.377464
5.231000	-0.377786
5.232000	-0.376821
5.233000	-0.375534
5.234000	-0.372960
5.235000	-0.370065
5.236000	-0.370387
5.237000	-0.368778
5.238000	-0.369100
5.239000	-0.370065
5.240000	-0.370708
5.241000	-0.372317
5.242000	-0.373282
5.243000	-0.375212
5.244000	-0.377143
5.245000	-0.377143
5.246000	-0.378108
5.247000	-0.377786
5.248000	-0.375534
5.249000	-0.375856
5.250000	-0.373282
5.251000	-0.371995
5.252000	-0.370708
5.253000	-0.369100
5.254000	-0.369100
5.255000	-0.368778
5.256000	-0.370065
5.257000	-0.371352
5.258000	-0.371673
5.259000	-0.373925
5.260000	-0.375212
5.261000	-0.376821
5.262000	-0.377464
5.263000	-0.378429
5.264000	-0.376499
5.265000	-0.375534
5.266000	-0.373925
5.267000	-0.371030
5.268000	-0.371352
5.269000	-0.369100
5.270000	-0.368778
5.271000	-0.367170
5.272000	-0.368135
5.273000	-0.368135
5.274000	-0.370387
5.275000	-0.371673
5.276000	-0.372639
5.277000	-0.374891
5.278000	-0.376499
5.279000	-0.375856
5.280000	-0.376499
5.281000	-0.375534
5.282000	-0.374891
5.283000	-0.372639
5.284000	-0.370708
5.285000	-0.369743
5.286000	-0.367491
5.287000	-0.367491
5.288000	-0.367491
5.289000	-0.367491
5.290000	-0.368135
5.291000	-0.370387
5.292000	-0.371673
5.293000	-0.373282
5.294000	-0.375212
5.295000	-0.375534
5.296000	-0.375534
5.297000	-0.374569
5.298000	-0.373282
5.299000	-0.372639
5.300000	-0.371030
5.301000	-0.370065
5.302000	-0.368456
5.303000	-0.366848
5.304000	-0.366204
5.305000	-0.366526
5.306000	-0.366204
5.307000	-0.368456
5.308000	-0.369422
5.309000	-0.371030
5.310000	-0.372960
5.311000	-0.373925
5.312000	-0.374247
5.313000	-0.375534
5.314000	-0.374247
5.315000	-0.372639
5.316000	-0.371673
5.317000	-0.369100
5.318000	-0.368135
5.319000	-0.366526
5.320000	-0.365883
5.321000	-0.365239
5.322000	-0.365561
5.323000	-0.366848
5.324000	-0.367170
5.325000	-0.368778
5.326000	-0.370065
5.327000	-0.372317
5.328000	-0.373604
5.329000	-0.374569
5.330000	-0.373282
5.331000	-0.373282
5.332000	-0.371995
5.333000	-0.370065
5.334000	-0.368778
5.335000	-0.368135
5.336000	-0.366204
5.337000	-0.365883
5.338000	-0.364918
5.339000	-0.364274
5.340000	-0.366848
5.341000	-0.367813
5.342000	-0.370387
5.343000	-0.371673
5.344000	-0.373282
5.345000	-0.372317
5.346000	-0.373925
5.347000	-0.374247
5.348000	-0.371995
5.349000	-0.370387
5.350000	-0.369743
5.351000	-0.367813
5.352000	-0.365239
5.353000	-0.364596
5.354000	-0.364918
5.355000	-0.363953
5.356000	-0.363953
5.357000	-0.366526
5.358000	-0.368135
5.359000	-0.369422
5.360000	-0.371352
5.361000	-0.372317
5.362000	-0.373604
5.363000	-0.372317
5.364000	-0.372960
5.365000	-0.370708
5.366000	-0.370387
5.367000	-0.367813
5.368000	-0.367170
5.369000	-0.366204
5.370000	-0.364274
5.371000	-0.364274
5.372000	-0.364596
5.373000	-0.364596
5.374000	-0.366204
5.375000	-0.367491
5.376000	-0.368778
5.377000	-0.369743
5.378000	-0.371673
5.379000	-0.371995
5.380000	-0.371673
5.381000	-0.370708
5.382000	-0.369743
5.383000	-0.367813
5.384000	-0.366526
5.385000	-0.364918
5.386000	-0.362666
5.387000	-0.362666
5.388000	-0.363953
5.389000	-0.363309
5.390000	-0.364918
5.391000	-0.365239
5.392000	-0.367170
5.393000	-0.367491
5.394000	-0.370387
5.395000	-0.371352
5.396000	-0.373282
5.397000	-0.371995
5.398000	-0.370387
5.399000	-0.368778
5.400000	-0.366526
5.401000	-0.364918
5.402000	-0.363631
5.403000	-0.362987
5.404000	-0.362344
5.405000	-0.361701
5.406000	-0.362987
5.407000	-0.363631
5.408000	-0.364918
5.409000	-0.366848
5.410000	-0.367491
5.411000	-0.368456
5.412000	-0.371030
5.413000	-0.370708
5.414000	-0.370065
5.415000	-0.369100
5.416000	-0.367170
5.417000	-0.365561
5.418000	-0.364596
5.419000	-0.362666
5.420000	-0.362344
5.421000	-0.361701
5.422000	-0.362022
5.423000	-0.362987
5.424000	-0.363631
5.425000	-0.365239
5.426000	-0.367170
5.427000	-0.369100
5.428000	-0.370065
5.429000	-0.370065
5.430000	-0.370387
5.431000	-0.368778
5.432000	-0.369100
5.433000	-0.366204
5.434000	-0.364596
5.435000	-0.363309
5.436000	-0.361701
5.437000	-0.361057
5.438000	-0.361057
5.439000	-0.361057
5.440000	-0.363309
5.441000	-0.363631
5.442000	-0.365561
5.443000	-0.368135
5.444000	-0.368456
5.445000	-0.369100
5.446000	-0.369100
5.447000	-0.368778
5.448000	-0.369100
5.449000	-0.367491
5.450000	-0.364918
5.451000	-0.363631
5.452000	-0.362344
5.453000	-0.361379
5.454000	-0.360735
5.455000	-0.360735
5.456000	-0.361701
5.457000	-0.362022
5.458000	-0.364274
5.459000	-0.366526
5.460000	-0.366848
5.461000	-0.368778
5.462000	-0.368778
5.463000	-0.370065
5.464000	-0.368456
5.465000	-0.366526
5.466000	-0.365239
5.467000	-0.363309
5.468000	-0.362666
5.469000	-0.360414
5.470000	-0.360092
5.471000	-0.359770
5.472000	-0.359770
5.473000	-0.361057
5.474000	-0.362022
5.475000	-0.364274
5.476000	-0.365561
5.477000	-0.366848
5.478000	-0.368456
5.479000	-0.368778
5.480000	-0.368456
5.481000	-0.367813
5.482000	-0.366848
5.483000	-0.365561
5.484000	-0.363631
5.485000	-0.362344
5.486000	-0.360092
5.487000	-0.359449
5.488000	-0.359127
5.489000	-0.359449
5.490000	-0.360735
5.491000	-0.362022
5.492000	-0.363631
5.493000	-0.365239
5.494000	-0.366526
5.495000	-0.366526
5.496000	-0.369100
5.497000	-0.367491
5.498000	-0.366848
5.499000	-0.364596
5.500000	-0.363309
5.501000	-0.361701
5.502000	-0.360092
5.503000	-0.358162
5.504000	-0.358805
5.505000	-0.358484
5.506000	-0.358805
5.507000	-0.360414
5.508000	-0.361379
5.509000	-0.362987
5.510000	-0.363953
5.511000	-0.366204
5.512000	-0.366848
5.513000	-0.366848
5.514000	-0.366204
5.515000	-0.364596
5.516000	-0.362987
5.517000	-0.360735
5.518000	-0.360092
5.519000	-0.358805
5.520000	-0.357518
5.521000	-0.357197
5.522000	-0.356875
5.523000	-0.359127
5.524000	-0.359770
5.525000	-0.362022
5.526000	-0.363309
5.527000	-0.364596
5.528000	-0.366848
5.529000	-0.366848
5.530000	-0.367170
5.531000	-0.365883
5.532000	-0.364596
5.533000	-0.362987
5.534000	-0.360735
5.535000	-0.359770
5.536000	-0.357840
5.537000	-0.357518
5.538000	-0.356232
5.539000	-0.357518
5.540000	-0.357840
5.541000	-0.359449
5.542000	-0.363631
5.543000	-0.363631
5.544000	-0.364918
5.545000	-0.365239
5.546000	-0.365883
5.547000	-0.366204
5.548000	-0.363309
5.549000	-0.362987
5.550000	-0.361057
5.551000	-0.360414
5.552000	-0.358162
5.553000	-0.356875
5.554000	-0.355910
5.555000	-0.356232
5.556000	-0.356553
5.557000	-0.358805
5.558000	-0.359770
5.559000	-0.361379
5.560000	-0.362344
5.561000	-0.365561
5.562000	-0.365561
5.563000	-0.366526
5.564000	-0.365561
5.565000	-0.363309
5.566000	-0.363309
5.567000	-0.360092
5.568000	-0.358484
5.569000	-0.358162
5.570000	-0.354945
5.571000	-0.355266
5.572000	-0.356232
5.573000	-0.358162
5.574000	-0.358484
5.575000	-0.360735
5.576000	-0.361701
5.577000	-0.362666
5.578000	-0.364274
5.579000	-0.363309
5.580000	-0.364596
5.581000	-0.364596
5.582000	-0.361701
5.583000	-0.360735
5.584000	-0.359449
5.585000	-0.358162
5.586000	-0.355910
5.587000	-0.354301
5.588000	-0.355588
5.589000	-0.355266
5.590000	-0.355910
5.591000	-0.357197
5.592000	-0.361057
5.593000	-0.361057
5.594000	-0.362344
5.595000	-0.364596
5.596000	-0.363953
5.597000	-0.363309
5.598000	-0.362022
5.599000	-0.360414
5.600000	-0.360735
5.601000	-0.357518
5.602000	-0.356875
5.603000	-0.355266
5.604000	-0.355266
5.605000	-0.353658
5.606000	-0.355588
5.607000	-0.356232
5.608000	-0.359127
5.609000	-0.360092
5.610000	-0.361057
5.611000	-0.362344
5.612000	-0.363309
5.613000	-0.362666
5.614000	-0.363631
5.615000	-0.362022
5.616000	-0.359770
5.617000	-0.359127
5.618000	-0.357197
5.619000	-0.354301
5.620000	-0.354301
5.621000	-0.354301
5.622000	-0.353980
5.623000	-0.355266
5.624000	-0.357840
5.625000	-0.357518
5.626000	-0.359127
5.627000	-0.359449
5.628000	-0.362344
5.629000	-0.362344
5.630000	-0.363953
5.631000	-0.361379
5.632000	-0.361057
5.633000	-0.358805
5.634000	-0.358484
5.635000	-0.356553
5.636000	-0.354945
5.637000	-0.354623
5.638000	-0.354301
5.639000	-0.354301
5.640000	-0.355588
5.641000	-0.357840
5.642000	-0.359770
5.643000	-0.360414
5.644000	-0.362666
5.645000	-0.363631
5.646000	-0.363309
5.647000	-0.363953
5.648000	-0.362666
5.649000	-0.361057
5.650000	-0.359127
5.651000	-0.355910
5.652000	-0.354945
5.653000	-0.353658
5.654000	-0.353336
5.655000	-0.351728
5.656000	-0.354301
5.657000	-0.354945
5.658000	-0.356553
5.659000	-0.358805
5.660000	-0.359449
5.661000	-0.360092
5.662000	-0.360414
5.663000	-0.361701
5.664000	-0.360092
5.665000	-0.358484
5.666000	-0.357518
5.667000	-0.354945
5.668000	-0.353336
5.669000	-0.350763
5.670000	-0.349797
5.671000	-0.349476
5.672000	-0.348511
5.673000	-0.349154
5.674000	-0.347867
5.675000	-0.349476
5.676000	-0.350441
5.677000	-0.351084
5.678000	-0.351084
5.679000	-0.350441
5.680000	-0.347867
5.681000	-0.347224
5.682000	-0.344328
5.683000	-0.341111
5.684000	-0.337251
5.685000	-0.333390
5.686000	-0.330817
5.687000	-0.327600
5.688000	-0.325348
5.689000	-0.322131
5.690000	-0.321165
5.691000	-0.319879
5.692000	-0.318592
5.693000	-0.317305
5.694000	-0.315696
5.695000	-0.313445
5.696000	-0.309584
5.697000	-0.306689
5.698000	-0.303150
5.699000	-0.298003
5.700000	-0.293499
5.701000	-0.288030
5.702000	-0.283526
5.703000	-0.279987
5.704000	-0.276448
5.705000	-0.272266
5.706000	-0.270336
5.707000	-0.269049
5.708000	-0.268084
5.709000	-0.267440
5.710000	-0.266475
5.711000	-0.265188
5.712000	-0.264223
5.713000	-0.263580
5.714000	-0.261328
5.715000	-0.259398
5.716000	-0.257146
5.717000	-0.254894
5.718000	-0.252964
5.719000	-0.252320
5.720000	-0.251033
5.721000	-0.251355
5.722000	-0.251998
5.723000	-0.253607
5.724000	-0.257146
5.725000	-0.260363
5.726000	-0.263902
5.727000	-0.267762
5.728000	-0.270336
5.729000	-0.273553
5.730000	-0.277413
5.731000	-0.279022
5.732000	-0.279987
5.733000	-0.282561
5.734000	-0.283204
5.735000	-0.286421
5.736000	-0.287386
5.737000	-0.289316
5.738000	-0.294142
5.739000	-0.297037
5.740000	-0.300576
5.741000	-0.306045
5.742000	-0.311193
5.743000	-0.316018
5.744000	-0.319879
5.745000	-0.322774
5.746000	-0.327278
5.747000	-0.329852
5.748000	-0.331782
5.749000	-0.331460
5.750000	-0.332425
5.751000	-0.332747
5.752000	-0.333390
5.753000	-0.335642
5.754000	-0.336607
5.755000	-0.337894
5.756000	-0.340790
5.757000	-0.343042
5.758000	-0.345937
5.759000	-0.349154
5.760000	-0.351728
5.761000	-0.353658
5.762000	-0.355588
5.763000	-0.356875
5.764000	-0.354945
5.765000	-0.355266
5.766000	-0.355266
5.767000	-0.353336
5.768000	-0.353014
5.769000	-0.353014
5.770000	-0.351406
5.771000	-0.351406
5.772000	-0.351728
5.773000	-0.353658
5.774000	-0.354945
5.775000	-0.356553
5.776000	-0.358484
5.777000	-0.359770
5.778000	-0.361701
5.779000	-0.361701
5.780000	-0.362344
5.781000	-0.361379
5.782000	-0.360092
5.783000	-0.358162
5.784000	-0.356553
5.785000	-0.355266
5.786000	-0.353658
5.787000	-0.353980
5.788000	-0.353336
5.789000	-0.354301
5.790000	-0.356232
5.791000	-0.356232
5.792000	-0.358805
5.793000	-0.361379
5.794000	-0.362022
5.795000	-0.363631
5.796000	-0.364596
5.797000	-0.365883
5.798000	-0.364596
5.799000	-0.364596
5.800000	-0.363309
5.801000	-0.361379
5.802000	-0.361701
5.803000	-0.362666
5.804000	-0.362987
5.805000	-0.363953
5.806000	-0.367491
5.807000	-0.370387
5.808000	-0.374891
5.809000	-0.379073
5.810000	-0.381968
5.811000	-0.388402
5.812000	-0.392584
5.813000	-0.395480
5.814000	-0.399019
5.815000	-0.401592
5.816000	-0.404488
5.817000	-0.410278
5.818000	-0.413495
5.819000	-0.417356
5.820000	-0.422825
5.821000	-0.429581
5.822000	-0.436980
5.823000	-0.443736
5.824000	-0.452100
5.825000	-0.460143
5.826000	-0.468507
5.827000	-0.478802
5.828000	-0.486201
5.829000	-0.493922
5.830000	-0.500356
5.831000	-0.505825
5.832000	-0.510651
5.833000	-0.512903
5.834000	-0.516442
5.835000	-0.518372
5.836000	-0.521267
5.837000	-0.522876
5.838000	-0.521589
5.839000	-0.522876
5.840000	-0.524163
5.841000	-0.522554
5.842000	-0.519337
5.843000	-0.514511
5.844000	-0.508077
5.845000	-0.499713
5.846000	-0.489097
5.847000	-0.476228
5.848000	-0.459178
5.849000	-0.439875
5.850000	-0.418643
5.851000	-0.393871
5.852000	-0.368778
5.853000	-0.340146
5.854000	-0.310871
5.855000	-0.279665
5.856000	-0.246851
5.857000	-0.212107
5.858000	-0.175432
5.859000	-0.135219
5.860000	-0.094684
5.861000	-0.052862
5.862000	-0.007823
5.863000	0.039790
5.864000	0.089011
5.865000	0.138554
5.866000	0.190992
5.867000	0.245039
5.868000	0.298764
5.869000	0.351524
5.870000	0.404284
5.871000	0.453827
5.872000	0.501761
5.873000	0.547122
5.874000	0.587979
5.875000	0.626905
5.876000	0.661971
5.877000	0.693177
5.878000	0.722774
5.879000	0.747867
5.880000	0.769421
5.881000	0.784863
5.882000	0.797732
5.883000	0.806739
5.884000	0.808991
5.885000	0.808348
5.886000	0.802236
5.887000	0.790332
5.888000	0.772638
5.889000	0.749154
5.890000	0.721487
5.891000	0.688673
5.892000	0.651998
5.893000	0.609855
5.894000	0.566103
5.895000	0.518812
5.896000	0.470234
5.897000	0.420369
5.898000	0.369218
5.899000	0.316136
5.900000	0.264663
5.901000	0.212225
5.902000	0.158821
5.903000	0.106383
5.904000	0.051693
5.905000	-0.000745
5.906000	-0.054792
5.907000	-0.106587
5.908000	-0.156451
5.909000	-0.205994
5.910000	-0.251355
5.911000	-0.297037
5.912000	-0.338216
5.913000	-0.376821
5.914000	-0.412530
5.915000	-0.443736
5.916000	-0.473655
5.917000	-0.500356
5.918000	-0.524163
5.919000	-0.546682
5.920000	-0.566306
5.921000	-0.583035
5.922000	-0.598155
5.923000	-0.611667
5.924000	-0.625179
5.925000	-0.632900
5.926000	-0.640942
5.927000	-0.644803
5.928000	-0.648020
5.929000	-0.648985
5.930000	-0.647376
5.931000	-0.643194
5.932000	-0.636438
5.933000	-0.630969
5.934000	-0.622283
5.935000	-0.613275
5.936000	-0.602981
5.937000	-0.594295
5.938000	-0.586252
5.939000	-0.575314
5.940000	-0.567271
5.941000	-0.558585
5.942000	-0.550543
5.943000	-0.541857
5.944000	-0.532205
5.945000	-0.522232
5.946000	-0.512581
5.947000	-0.503573
5.948000	-0.493600
5.949000	-0.482341
5.950000	-0.471403
5.951000	-0.461751
5.952000	-0.451779
5.953000	-0.443736
5.954000	-0.435371
5.955000	-0.428616
5.956000	-0.423147
5.957000	-0.418643
5.958000	-0.415104
5.959000	-0.411887
5.960000	-0.409957
5.961000	-0.406740
5.962000	-0.405131
5.963000	-0.400627
5.964000	-0.398053
5.965000	-0.395480
5.966000	-0.390976
5.967000	-0.387115
5.968000	-0.384542
5.969000	-0.381968
5.970000	-0.380360
5.971000	-0.377143
5.972000	-0.376499
5.973000	-0.378108
5.974000	-0.377786
5.975000	-0.379716
5.976000	-0.380681
5.977000	-0.381968
5.978000	-0.381968
5.979000	-0.381968
5.980000	-0.382933
5.981000	-0.381003
5.982000	-0.380360
5.983000	-0.378108
5.984000	-0.377464
5.985000	-0.375534
5.986000	-0.374247
5.987000	-0.373604
5.988000	-0.373282
5.989000	-0.373282
5.990000	-0.374891
5.991000	-0.375534
5.992000	-0.376821
5.993000	-0.379394
5.994000	-0.380360
5.995000	-0.380681
5.996000	-0.381325
5.997000	-0.381003
5.998000	-0.380038
5.999000	-0.378429
6.000000	-0.376821
6.001000	-0.374569
6.002000	-0.373282
6.003000	-0.371673
6.004000	-0.371673
6.005000	-0.371352
6.006000	-0.372960
6.007000	-0.373604
6.008000	-0.376177
6.009000	-0.375856
6.010000	-0.379073
6.011000	-0.380038
6.012000	-0.381003
6.013000	-0.381325
6.014000	-0.381003
6.015000	-0.379073
6.016000	-0.377143
6.017000	-0.375534
6.018000	-0.372960
6.019000	-0.372639
6.020000	-0.372960
6.021000	-0.370708
6.022000	-0.371352
6.023000	-0.371995
6.024000	-0.374247
6.025000	-0.374891
6.026000	-0.378108
6.027000	-0.379716
6.028000	-0.380360
6.029000	-0.380681
6.030000	-0.381325
6.031000	-0.379394
6.032000	-0.377786
6.033000	-0.376177
6.034000	-0.374569
6.035000	-0.373925
6.036000	-0.372317
6.037000	-0.371030
6.038000	-0.371030
6.039000	-0.372317
6.040000	-0.372960
6.041000	-0.373604
6.042000	-0.375856
6.043000	-0.376177
6.044000	-0.378108
6.045000	-0.379073
6.046000	-0.379394
6.047000	-0.379073
6.048000	-0.379073
6.049000	-0.377786
6.050000	-0.374569
6.051000	-0.372639
6.052000	-0.370708
6.053000	-0.370387
6.054000	-0.369100
6.055000	-0.368778
6.056000	-0.371030
6.057000	-0.371673
6.058000	-0.373282
6.059000	-0.374569
6.060000	-0.376177
6.061000	-0.377786
6.062000	-0.376177
6.063000	-0.376177
6.064000	-0.376499
6.065000	-0.374569
6.066000	-0.371995
6.067000	-0.370065
6.068000	-0.368456
6.069000	-0.366526
6.070000	-0.366526
6.071000	-0.364596
6.072000	-0.364918
6.073000	-0.363953
6.074000	-0.365561
6.075000	-0.366204
6.076000	-0.366526
6.077000	-0.368778
6.078000	-0.369100
6.079000	-0.367491
6.080000	-0.366526
6.081000	-0.365883
6.082000	-0.362987
6.083000	-0.359449
6.084000	-0.355588
6.085000	-0.353658
6.086000	-0.350763
6.087000	-0.347545
6.088000	-0.346259
6.089000	-0.344007
6.090000	-0.342398
6.091000	-0.342398
6.092000	-0.342398
6.093000	-0.340468
6.094000	-0.339503
6.095000	-0.338538
6.096000	-0.335321
6.097000	-0.332747
6.098000	-0.330173
6.099000	-0.325348
6.100000	-0.320522
6.101000	-0.315375
6.102000	-0.310227
6.103000	-0.307332
6.104000	-0.303472
6.105000	-0.300576
6.106000	-0.297359
6.107000	-0.295429
6.108000	-0.294464
6.109000	-0.293177
6.110000	-0.290925
6.111000	-0.288995
6.112000	-0.286743
6.113000	-0.283847
6.114000	-0.280630
6.115000	-0.276770
6.116000	-0.272266
6.117000	-0.267762
6.118000	-0.263902
6.119000	-0.261006
6.120000	-0.256824
6.121000	-0.255537
6.122000	-0.253285
6.123000	-0.251998
6.124000	-0.252964
6.125000	-0.252642
6.126000	-0.253929
6.127000	-0.253929
6.128000	-0.254572
6.129000	-0.256502
6.130000	-0.254572
6.131000	-0.253285
6.132000	-0.252964
6.133000	-0.251355
6.134000	-0.250068
6.135000	-0.250712
6.136000	-0.250068
6.137000	-0.250068
6.138000	-0.251998
6.139000	-0.254572
6.140000	-0.257146
6.141000	-0.261328
6.142000	-0.265832
6.143000	-0.268084
6.144000	-0.273553
6.145000	-0.277092
6.146000	-0.279987
6.147000	-0.283204
6.148000	-0.285134
6.149000	-0.286743
6.150000	-0.288673
6.151000	-0.289638
6.152000	-0.290925
6.153000	-0.294142
6.154000	-0.297359
6.155000	-0.300898
6.156000	-0.305402
6.157000	-0.308941
6.158000	-0.313766
6.159000	-0.318270
6.160000	-0.322774
6.161000	-0.326635
6.162000	-0.330817
6.163000	-0.334034
6.164000	-0.335321
6.165000	-0.337251
6.166000	-0.339181
6.167000	-0.338859
6.168000	-0.340468
6.169000	-0.341111
6.170000	-0.342076
6.171000	-0.343685
6.172000	-0.345615
6.173000	-0.349476
6.174000	-0.352049
6.175000	-0.355266
6.176000	-0.359449
6.177000	-0.361379
6.178000	-0.363953
6.179000	-0.366526
6.180000	-0.366526
6.181000	-0.367491
6.182000	-0.368135
6.183000	-0.366526
6.184000	-0.364918
6.185000	-0.362987
6.186000	-0.363953
6.187000	-0.363631
6.188000	-0.364596
6.189000	-0.364918
6.190000	-0.366848
6.191000	-0.369743
6.192000	-0.370708
6.193000	-0.373604
6.194000	-0.374569
6.195000	-0.376499
6.196000	-0.376177
6.197000	-0.375856
6.198000	-0.375212
6.199000	-0.374247
6.200000	-0.372317
6.201000	-0.371030
6.202000	-0.369422
6.203000	-0.369100
6.204000	-0.367813
6.205000	-0.368778
6.206000	-0.369422
6.207000	-0.371352
6.208000	-0.371995
6.209000	-0.373925
6.210000	-0.374569
6.211000	-0.376499
6.212000	-0.378108
6.213000	-0.376499
6.214000	-0.377786
6.215000	-0.375856
6.216000	-0.373925
6.217000	-0.372317
6.218000	-0.371673
6.219000	-0.369743
6.220000	-0.368135
6.221000	-0.368778
6.222000	-0.367491
6.223000	-0.369422
6.224000	-0.370387
6.225000	-0.372639
6.226000	-0.375212
6.227000	-0.375534
6.228000	-0.376821
6.229000	-0.376821
6.230000	-0.376177
6.231000	-0.376177
6.232000	-0.374247
6.233000	-0.373604
6.234000	-0.371995
6.235000	-0.369743
6.236000	-0.368456
6.237000	-0.368135
6.238000	-0.367170
6.239000	-0.368778
6.240000	-0.370708
6.241000	-0.372639
6.242000	-0.372960
6.243000	-0.374569
6.244000	-0.374569
6.245000	-0.376821
6.246000	-0.376499
6.247000	-0.376821
6.248000	-0.376177
6.249000	-0.374247
6.250000	-0.372317
6.251000	-0.370708
6.252000	-0.368456
6.253000	-0.368456
6.254000	-0.368456
6.255000	-0.367813
6.256000	-0.368135
